tool,provider,algorithm_id,display_name,group,detection_method
Python,gdal.gdal,gdal.gdal.Dataset.GetNextFeature,"GetNextFeature(Dataset self, bool include_layer=True, bool include_pct=False, GDALProgressFunc callback=0, void * callback_data=None) -> Feature",GDAL Vector,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetProjection,GetProjection(Dataset self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetProjectionRef,GetProjectionRef(Dataset self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetRasterBand,"GetRasterBand(Dataset self, int nBand) -> Band",GDAL Raster,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetRefCount,GetRefCount(Dataset self) -> int,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetRelationship,"GetRelationship(Dataset self, char const * name) -> Relationship",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetRelationshipNames,"GetRelationshipNames(Dataset self, char ** options=None) -> char **",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetRootGroup,GetRootGroup(Dataset self) -> Group,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetSpatialRef,GetSpatialRef(Dataset self) -> SpatialReference,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetStyleTable,GetStyleTable(Dataset self) -> StyleTable,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetSubDatasets,Return a list of Subdatasets.,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetSummaryRefCount,GetSummaryRefCount(Dataset self) -> int,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetThreadSafeDataset,"GetThreadSafeDataset(Dataset self, int nScopeFlags) -> Dataset",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetTiledVirtualMem,"GetTiledVirtualMem(Dataset self, GDALRWFlag eRWFlag, int nXOff, int nYOff, int nXSize, int nYSize, int nTileXSize, int nTileYSize, GDALDataType eBufType, int band_list, GDALTileOrganization eTileOrgan...",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetTiledVirtualMemArray,"Return a NumPy array for the dataset, seen as a virtual memory mapping with",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetVirtualMem,"GetVirtualMem(Dataset self, GDALRWFlag eRWFlag, int nXOff, int nYOff, int nXSize, int nYSize, int nBufXSize, int nBufYSize, GDALDataType eBufType, int band_list, int bIsBandSequential, size_t nCacheSi...",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.GetVirtualMemArray,"Return a NumPy array for the dataset, seen as a virtual memory mapping.",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.IsLayerPrivate,"IsLayerPrivate(Dataset self, int index) -> bool",GDAL Vector,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.IsThreadSafe,"IsThreadSafe(Dataset self, int nScopeFlags) -> bool",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.ReadAsArray,Read a window from raster bands into a NumPy array.,GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.ReadRaster,Dataset.ReadRaster,GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.ReadRaster1,"ReadRaster1(Dataset self, double xoff, double yoff, double xsize, double ysize, int * buf_xsize=None, int * buf_ysize=None, GDALDataType * buf_type=None, int band_list=0, GIntBig * buf_pixel_space=Non...",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.Release,Dataset.Release,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.ReleaseResultSet,"ReleaseResultSet(self, sql_lyr: ogr.Layer)",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.ResetReading,ResetReading(Dataset self),GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.RollbackTransaction,RollbackTransaction(Dataset self) -> OGRErr,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetDescription,"SetDescription(MajorObject self, char const * pszNewDesc)",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetGCPs,Assign GCPs.,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetGeoTransform,"SetGeoTransform(Dataset self, double [6] argin) -> CPLErr",GDAL Geometric,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetMetadata,"SetMetadata(MajorObject self, char ** papszMetadata, char const * pszDomain="""") -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetMetadataItem,"SetMetadataItem(MajorObject self, char const * pszName, char const * pszValue, char const * pszDomain="""") -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetProjection,"SetProjection(Dataset self, char const * prj) -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetSpatialRef,"SetSpatialRef(Dataset self, SpatialReference srs) -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SetStyleTable,"SetStyleTable(Dataset self, StyleTable table)",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.StartTransaction,"StartTransaction(Dataset self, int force=FALSE) -> OGRErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.SyncToDisk,Dataset.SyncToDisk,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.TestCapability,"TestCapability(Dataset self, char const * cap) -> bool",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.UpdateFieldDomain,"UpdateFieldDomain(Dataset self, FieldDomain fieldDomain) -> bool",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.UpdateRelationship,"UpdateRelationship(Dataset self, Relationship relationship) -> bool",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.WriteArray,Write the contents of a NumPy array to a Dataset.,GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Dataset.WriteRaster,Dataset.WriteRaster,GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Debug,"Debug(char const * msg_class, char const * message)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.DecToDMS,"DecToDMS(double arg1, char const * arg2, int arg3=2) -> char const *",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.DecToPackedDMS,DecToPackedDMS(double dfDec) -> double,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.Dimension.GetDirection,GetDirection(Dimension self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dimension.GetFullName,GetFullName(Dimension self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dimension.GetIndexingVariable,GetIndexingVariable(Dimension self) -> MDArray,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dimension.GetName,GetName(Dimension self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dimension.GetSize,GetSize(Dimension self) -> GUIntBig,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dimension.GetType,GetType(Dimension self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dimension.Rename,"Rename(Dimension self, char const * newName) -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Dimension.SetIndexingVariable,"SetIndexingVariable(Dimension self, MDArray array) -> bool",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.DirEntry.IsDirectory,IsDirectory(DirEntry self) -> bool,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.DitherRGB2PCT,"DitherRGB2PCT(Band red, Band green, Band blue, Band target, ColorTable colors, GDALProgressFunc callback=0, void * callback_data=None) -> int",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.DontUseExceptions,"Disable exceptions in all GDAL related modules (osgeo.gdal, osgeo.ogr, osgeo.osr, osgeo.gnm).",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.Driver.CopyDataSource,Driver.CopyDataSource,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.CopyFiles,"CopyFiles(Driver self, char const * newName, char const * oldName) -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.Create,"Create(Driver self, char const * utf8_path, int xsize, int ysize, int bands=1, GDALDataType eType=GDT_Byte, char ** options=None) -> Dataset",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Driver.CreateCopy,"CreateCopy(Driver self, char const * utf8_path, Dataset src, int strict=1, char ** options=None, GDALProgressFunc callback=0, void * callback_data=None) -> Dataset",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Driver.CreateDataSource,Driver.CreateDataSource,GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Driver.CreateMultiDimensional,"CreateMultiDimensional(Driver self, char const * utf8_path, char ** root_group_options=None, char ** options=None) -> Dataset",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Driver.Delete,"Delete(Driver self, char const * utf8_path) -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.DeleteDataSource,Driver.DeleteDataSource,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.Deregister,Deregister(Driver self),GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.GetDescription,GetDescription(MajorObject self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.GetMetadata,Driver.GetMetadata,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.GetMetadataDomainList,GetMetadataDomainList(MajorObject self) -> char **,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.GetMetadataItem,"GetMetadataItem(MajorObject self, char const * pszName, char const * pszDomain="""") -> char const *",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.GetMetadata_Dict,"GetMetadata_Dict(MajorObject self, char const * pszDomain="""") -> char **",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.GetMetadata_List,"GetMetadata_List(MajorObject self, char const * pszDomain="""") -> char **",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.GetName,Driver.GetName,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.Open,Driver.Open,GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.Driver.Register,Register(Driver self) -> int,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.Rename,"Rename(Driver self, char const * newName, char const * oldName) -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.SetDescription,"SetDescription(MajorObject self, char const * pszNewDesc)",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.SetMetadata,"SetMetadata(MajorObject self, char ** papszMetadata, char const * pszDomain="""") -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.SetMetadataItem,"SetMetadataItem(MajorObject self, char const * pszName, char const * pszValue, char const * pszDomain="""") -> CPLErr",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Driver.TestCapability,"TestCapability(Driver self, char const * cap) -> bool",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.EDTComponent.Create,"Create(char const * name, size_t offset, ExtendedDataType type) -> EDTComponent",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.EDTComponent.GetName,GetName(EDTComponent self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.EDTComponent.GetOffset,GetOffset(EDTComponent self) -> size_t,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.EDTComponent.GetType,GetType(EDTComponent self) -> ExtendedDataType,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.Error,"Error(CPLErr msg_class=CE_Failure, int err_code=0, char const * msg=""error"")",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.ErrorReset,ErrorReset(),GDAL General,introspection
Python,gdal.gdal,gdal.gdal.EscapeBinary,"EscapeBinary(int len, int scheme=CPLES_SQL)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.EscapeString,"EscapeString(string_or_bytes, scheme = gdal.CPLES_SQL)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.ExtendedDataType.CanConvertTo,"CanConvertTo(ExtendedDataType self, ExtendedDataType other) -> bool",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.Create,Create(GDALDataType dt) -> ExtendedDataType,GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.CreateCompound,"CreateCompound(char const * name, size_t nTotalSize, int nComps) -> ExtendedDataType",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.CreateString,"CreateString(size_t nMaxStringLength=0, GDALExtendedDataTypeSubType eSubType=GEDTST_NONE) -> ExtendedDataType",GDAL I/O,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.Equals,"Equals(ExtendedDataType self, ExtendedDataType other) -> bool",GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.GetClass,GetClass(ExtendedDataType self) -> GDALExtendedDataTypeClass,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.GetComponents,GetComponents(ExtendedDataType self),GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.GetMaxStringLength,GetMaxStringLength(ExtendedDataType self) -> size_t,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.GetName,GetName(ExtendedDataType self) -> char const *,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.GetNumericDataType,GetNumericDataType(ExtendedDataType self) -> GDALDataType,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.GetSize,GetSize(ExtendedDataType self) -> size_t,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.ExtendedDataType.GetSubType,GetSubType(ExtendedDataType self) -> GDALExtendedDataTypeSubType,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.FPolygonize,"FPolygonize(Band srcBand, Band maskBand, Layer outLayer, int iPixValField, char ** options=None, GDALProgressFunc callback=0, void * callback_data=None) -> int",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.FileFromMemBuffer,"FileFromMemBuffer(char const * utf8_path, GIntBig nBytes) -> VSI_RETVAL",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.FillNodata,"FillNodata(Band targetBand, Band maskBand, double maxSearchDist, int smoothingIterations, char ** options=None, GDALProgressFunc callback=0, void * callback_data=None) -> int",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.FindFile,"FindFile(char const * pszClass, char const * utf8_path) -> char const *",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.FinderClean,FinderClean(),GDAL General,introspection
Python,gdal.gdal,gdal.gdal.Footprint,Compute the footprint of a raster,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.FootprintOptions,Create a FootprintOptions() object that can be passed to gdal.Footprint(),GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GCP.serialize,GCP.serialize,GDAL General,class_methods
Python,gdal.gdal,gdal.gdal.GCPsToGeoTransform,"GCPsToGeoTransform(int nGCPs, int bApproxOK=1) -> RETURN_NONE",GDAL Geometric,introspection
Python,gdal.gdal,gdal.gdal.GDALDestroyDriverManager,GDALDestroyDriverManager(),GDAL I/O,introspection
Python,gdal.gdal,gdal.gdal.GDALTransformerInfoShadow.TransformGeolocations,"TransformGeolocations(GDALTransformerInfoShadow self, Band xBand, Band yBand, Band zBand, GDALProgressFunc callback=0, void * callback_data=None, char ** options=None) -> int",GDAL Geometric,class_methods
Python,gdal.gdal,gdal.gdal.GDALTransformerInfoShadow.TransformPoint,"TransformPoint(GDALTransformerInfoShadow self, int bDstToSrc, double [3] inout) -> int",GDAL Geometric,class_methods
Python,gdal.gdal,gdal.gdal.GDALTransformerInfoShadow.TransformPoints,"TransformPoints(GDALTransformerInfoShadow self, int bDstToSrc, int nCount) -> int",GDAL Geometric,class_methods
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPLine_get,GDAL_GCP_GCPLine_get(GCP gcp) -> double,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPLine_set,"GDAL_GCP_GCPLine_set(GCP gcp, double dfGCPLine)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPPixel_get,GDAL_GCP_GCPPixel_get(GCP gcp) -> double,GDAL Raster,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPPixel_set,"GDAL_GCP_GCPPixel_set(GCP gcp, double dfGCPPixel)",GDAL Raster,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPX_get,GDAL_GCP_GCPX_get(GCP gcp) -> double,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPX_set,"GDAL_GCP_GCPX_set(GCP gcp, double dfGCPX)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPY_get,GDAL_GCP_GCPY_get(GCP gcp) -> double,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPY_set,"GDAL_GCP_GCPY_set(GCP gcp, double dfGCPY)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPZ_get,GDAL_GCP_GCPZ_get(GCP gcp) -> double,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_GCPZ_set,"GDAL_GCP_GCPZ_set(GCP gcp, double dfGCPZ)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_Id_get,GDAL_GCP_Id_get(GCP gcp) -> char const *,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_Id_set,"GDAL_GCP_Id_set(GCP gcp, char const * pszId)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_Info_get,GDAL_GCP_Info_get(GCP gcp) -> char const *,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GDAL_GCP_Info_set,"GDAL_GCP_Info_set(GCP gcp, char const * pszInfo)",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GOA2GetAccessToken,"GOA2GetAccessToken(char const * pszRefreshToken, char const * pszScope) -> retStringAndCPLFree *",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GOA2GetAuthorizationURL,GOA2GetAuthorizationURL(char const * pszScope) -> retStringAndCPLFree *,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GOA2GetRefreshToken,"GOA2GetRefreshToken(char const * pszAuthToken, char const * pszScope) -> retStringAndCPLFree *",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GeneralCmdLineProcessor,"GeneralCmdLineProcessor(char ** papszArgv, int nOptions=0) -> char **",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GetActualURL,GetActualURL(char const * utf8_path) -> char const *,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GetCacheMax,GetCacheMax() -> GIntBig,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GetCacheUsed,GetCacheUsed() -> GIntBig,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GetColorInterpretationByName,GetColorInterpretationByName(char const * pszColorInterpName) -> GDALColorInterp,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GetColorInterpretationName,GetColorInterpretationName(GDALColorInterp eColorInterp) -> char const *,GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GetConfigOption,"GetConfigOption(char const * pszKey, char const * pszDefault=None) -> char const *",GDAL General,introspection
Python,gdal.gdal,gdal.gdal.GetConfigOptions,GetConfigOptions() -> char **,GDAL General,introspection
